,reference_date,moneyness,tenor,implied_vol
8,2008-04-02,1.1,180D,0.257679
9,2008-04-02,1.2,180D,0.246195
10,2008-04-02,0.8,360D,0.2835988
11,2008-04-02,0.9,360D,0.25742899999999996
12,2008-04-02,1.0,360D,0.26697299999999996
13,2008-04-02,1.1,360D,0.25688099999999997
14,2008-04-02,1.2,360D,0.2496763
15,2008-04-02,0.8,720D,0.254625
16,2008-04-02,0.9,720D,0.23715399999999998
17,2008-04-02,1.0,720D,0.23244299999999998
18,2008-04-02,1.1,720D,0.226827
19,2008-04-02,1.2,720D,0.22207809999999997
0,2008-04-03,0.8,90D,0.32805500000000004
1,2008-04-03,0.9,90D,0.260535
2,2008-04-03,1.0,90D,0.240728
3,2008-04-03,1.1,90D,0.244861
4,2008-04-03,1.2,90D,0.2606731
5,2008-04-03,0.8,180D,0.31210129999999997
6,2008-04-03,0.9,180D,0.274939
7,2008-04-03,1.0,180D,0.268694
8,2008-04-03,1.1,180D,0.261475
9,2008-04-03,1.2,180D,0.253255
10,2008-04-03,0.8,360D,0.28108879999999997
11,2008-04-03,0.9,360D,0.25696
12,2008-04-03,1.0,360D,0.26709700000000003
13,2008-04-03,1.1,360D,0.262475
14,2008-04-03,1.2,360D,0.2550269
15,2008-04-03,0.8,720D,0.26404
16,2008-04-03,0.9,720D,0.24310500000000002
17,2008-04-03,1.0,720D,0.251502
18,2008-04-03,1.1,720D,0.24669899999999997
19,2008-04-03,1.2,720D,0.24255690000000002
0,2008-04-04,0.8,90D,0.32941630000000005
1,2008-04-04,0.9,90D,0.27065
2,2008-04-04,1.0,90D,0.25593299999999997
3,2008-04-04,1.1,90D,0.26179600000000003
4,2008-04-04,1.2,90D,0.2738313
5,2008-04-04,0.8,180D,0.2949369
6,2008-04-04,0.9,180D,0.267952
7,2008-04-04,1.0,180D,0.266617
8,2008-04-04,1.1,180D,0.258432
9,2008-04-04,1.2,180D,0.246875
10,2008-04-04,0.8,360D,0.2856363
11,2008-04-04,0.9,360D,0.26288900000000004
12,2008-04-04,1.0,360D,0.273931
13,2008-04-04,1.1,360D,0.27209700000000003
14,2008-04-04,1.2,360D,0.26692309999999997
15,2008-04-04,0.8,720D,0.24553
16,2008-04-04,0.9,720D,0.229904
17,2008-04-04,1.0,720D,0.24617699999999998
18,2008-04-04,1.1,720D,0.245152
19,2008-04-04,1.2,720D,0.24523879999999998
0,2008-04-07,0.8,90D,0.33282690000000004
1,2008-04-07,0.9,90D,0.267955
2,2008-04-07,1.0,90D,0.21675
3,2008-04-07,1.1,90D,0.24241900000000002
4,2008-04-07,1.2,90D,0.2485181
5,2008-04-07,0.8,180D,0.2975681
6,2008-04-07,0.9,180D,0.26484
7,2008-04-07,1.0,180D,0.23432099999999997
8,2008-04-07,1.1,180D,0.252619
9,2008-04-07,1.2,180D,0.2411588
10,2008-04-07,0.8,360D,0.28553809999999996
11,2008-04-07,0.9,360D,0.258901
12,2008-04-07,1.0,360D,0.23812
13,2008-04-07,1.1,360D,0.257131
14,2008-04-07,1.2,360D,0.247475
15,2008-04-07,0.8,720D,0.2541813
16,2008-04-07,0.9,720D,0.23921
17,2008-04-07,1.0,720D,0.225058
18,2008-04-07,1.1,720D,0.25450700000000004
19,2008-04-07,1.2,720D,0.2513788
0,2008-04-08,0.8,90D,0.3185769
1,2008-04-08,0.9,90D,0.26130400000000004
2,2008-04-08,1.0,90D,0.20931
3,2008-04-08,1.1,90D,0.234227
4,2008-04-08,1.2,90D,0.2313381
5,2008-04-08,0.8,180D,0.2948769
6,2008-04-08,0.9,180D,0.265375
7,2008-04-08,1.0,180D,0.233989
8,2008-04-08,1.1,180D,0.249321
9,2008-04-08,1.2,180D,0.2336131
10,2008-04-08,0.8,360D,0.2853431
11,2008-04-08,0.9,360D,0.257867
12,2008-04-08,1.0,360D,0.236856
13,2008-04-08,1.1,360D,0.25754699999999997
14,2008-04-08,1.2,360D,0.2477663
15,2008-04-08,0.8,720D,0.2459588
16,2008-04-08,0.9,720D,0.23284300000000002
17,2008-04-08,1.0,720D,0.219507
18,2008-04-08,1.1,720D,0.254378
19,2008-04-08,1.2,720D,0.2487619
0,2008-04-09,0.8,90D,0.32580370000000003
1,2008-04-09,0.9,90D,0.263345
2,2008-04-09,1.0,90D,0.240847
3,2008-04-09,1.1,90D,0.224576
4,2008-04-09,1.2,90D,0.1984838
5,2008-04-09,0.8,180D,0.30509810000000004
6,2008-04-09,0.9,180D,0.262941
7,2008-04-09,1.0,180D,0.256013
8,2008-04-09,1.1,180D,0.246165
9,2008-04-09,1.2,180D,0.2366563
10,2008-04-09,0.8,360D,0.2796838
11,2008-04-09,0.9,360D,0.25166
12,2008-04-09,1.0,360D,0.26377500000000004
13,2008-04-09,1.1,360D,0.25901
14,2008-04-09,1.2,360D,0.25624189999999997
15,2008-04-09,0.8,720D,0.2622038
16,2008-04-09,0.9,720D,0.23524599999999998
17,2008-04-09,1.0,720D,0.253751
18,2008-04-09,1.1,720D,0.252966
19,2008-04-09,1.2,720D,0.2547469
0,2008-04-10,0.8,90D,0.342295
1,2008-04-10,0.9,90D,0.285389
2,2008-04-10,1.0,90D,0.252712
3,2008-04-10,1.1,90D,0.24535900000000002
4,2008-04-10,1.2,90D,0.223525
5,2008-04-10,0.8,180D,0.3150481
6,2008-04-10,0.9,180D,0.272078
7,2008-04-10,1.0,180D,0.25452600000000003
8,2008-04-10,1.1,180D,0.253431
9,2008-04-10,1.2,180D,0.2399013
10,2008-04-10,0.8,360D,0.2865919
11,2008-04-10,0.9,360D,0.261003
12,2008-04-10,1.0,360D,0.260398
13,2008-04-10,1.1,360D,0.258143
14,2008-04-10,1.2,360D,0.2461863
15,2008-04-10,0.8,720D,0.25217690000000004
16,2008-04-10,0.9,720D,0.232369
17,2008-04-10,1.0,720D,0.251522
18,2008-04-10,1.1,720D,0.255336
19,2008-04-10,1.2,720D,0.252755
0,2008-04-11,0.8,90D,0.34248690000000004
1,2008-04-11,0.9,90D,0.274062
2,2008-04-11,1.0,90D,0.23899499999999999
3,2008-04-11,1.1,90D,0.24136600000000002
4,2008-04-11,1.2,90D,0.2380513
5,2008-04-11,0.8,180D,0.3066881
6,2008-04-11,0.9,180D,0.27094799999999997
7,2008-04-11,1.0,180D,0.257428
8,2008-04-11,1.1,180D,0.258182
9,2008-04-11,1.2,180D,0.2436931
10,2008-04-11,0.8,360D,0.2860688
11,2008-04-11,0.9,360D,0.256972
12,2008-04-11,1.0,360D,0.253106
13,2008-04-11,1.1,360D,0.253265
14,2008-04-11,1.2,360D,0.24252690000000002
15,2008-04-11,0.8,720D,0.2554531
16,2008-04-11,0.9,720D,0.231742
17,2008-04-11,1.0,720D,0.249222
18,2008-04-11,1.1,720D,0.25202600000000003
19,2008-04-11,1.2,720D,0.2484631
0,2008-04-14,0.8,90D,0.34191879999999997
1,2008-04-14,0.9,90D,0.276551
2,2008-04-14,1.0,90D,0.231343
3,2008-04-14,1.1,90D,0.248504
4,2008-04-14,1.2,90D,0.2469413
5,2008-04-14,0.8,180D,0.3166913
6,2008-04-14,0.9,180D,0.275851
7,2008-04-14,1.0,180D,0.248944
8,2008-04-14,1.1,180D,0.259198
9,2008-04-14,1.2,180D,0.2471081
10,2008-04-14,0.8,360D,0.2897738
11,2008-04-14,0.9,360D,0.261907
12,2008-04-14,1.0,360D,0.249895
13,2008-04-14,1.1,360D,0.261341
14,2008-04-14,1.2,360D,0.2519988
15,2008-04-14,0.8,720D,0.2543669
16,2008-04-14,0.9,720D,0.23440899999999998
17,2008-04-14,1.0,720D,0.246132
18,2008-04-14,1.1,720D,0.25638
19,2008-04-14,1.2,720D,0.25068
0,2008-04-15,0.8,90D,0.3437981
1,2008-04-15,0.9,90D,0.273431
2,2008-04-15,1.0,90D,0.22972599999999999
3,2008-04-15,1.1,90D,0.24553899999999998
4,2008-04-15,1.2,90D,0.2467663
5,2008-04-15,0.8,180D,0.3277319
6,2008-04-15,0.9,180D,0.27547699999999997
7,2008-04-15,1.0,180D,0.24793600000000002
8,2008-04-15,1.1,180D,0.255884
9,2008-04-15,1.2,180D,0.24640879999999998
10,2008-04-15,0.8,360D,0.29012309999999997
11,2008-04-15,0.9,360D,0.262087
12,2008-04-15,1.0,360D,0.251538
13,2008-04-15,1.1,360D,0.259608
14,2008-04-15,1.2,360D,0.2488613
15,2008-04-15,0.8,720D,0.25454
16,2008-04-15,0.9,720D,0.234323
17,2008-04-15,1.0,720D,0.246493
18,2008-04-15,1.1,720D,0.2545
19,2008-04-15,1.2,720D,0.2498688
0,2008-04-16,0.8,90D,0.33001690000000006
1,2008-04-16,0.9,90D,0.269004
2,2008-04-16,1.0,90D,0.245894
3,2008-04-16,1.1,90D,0.243664
4,2008-04-16,1.2,90D,0.2428631
5,2008-04-16,0.8,180D,0.3042219
6,2008-04-16,0.9,180D,0.268048
7,2008-04-16,1.0,180D,0.261192
8,2008-04-16,1.1,180D,0.254807
9,2008-04-16,1.2,180D,0.24201809999999999
10,2008-04-16,0.8,360D,0.2883
11,2008-04-16,0.9,360D,0.259819
12,2008-04-16,1.0,360D,0.26394100000000004
13,2008-04-16,1.1,360D,0.25544
14,2008-04-16,1.2,360D,0.2446069
15,2008-04-16,0.8,720D,0.2532669
16,2008-04-16,0.9,720D,0.23393999999999998
17,2008-04-16,1.0,720D,0.25380600000000003
18,2008-04-16,1.1,720D,0.252864
19,2008-04-16,1.2,720D,0.25025189999999997
0,2008-04-17,0.8,90D,0.32765120000000003
1,2008-04-17,0.9,90D,0.267135
2,2008-04-17,1.0,90D,0.245355
3,2008-04-17,1.1,90D,0.241727
4,2008-04-17,1.2,90D,0.2385131
5,2008-04-17,0.8,180D,0.3036
6,2008-04-17,0.9,180D,0.264917
7,2008-04-17,1.0,180D,0.258127
8,2008-04-17,1.1,180D,0.252792
9,2008-04-17,1.2,180D,0.24285810000000002
10,2008-04-17,0.8,360D,0.287405
11,2008-04-17,0.9,360D,0.258591
12,2008-04-17,1.0,360D,0.264626
13,2008-04-17,1.1,360D,0.257353
14,2008-04-17,1.2,360D,0.2489081
15,2008-04-17,0.8,720D,0.25270499999999996
16,2008-04-17,0.9,720D,0.23333600000000002
17,2008-04-17,1.0,720D,0.252632
18,2008-04-17,1.1,720D,0.252039
19,2008-04-17,1.2,720D,0.2516513
0,2008-04-18,0.8,90D,0.3149163
1,2008-04-18,0.9,90D,0.24873
2,2008-04-18,1.0,90D,0.197812
3,2008-04-18,1.1,90D,0.223336
4,2008-04-18,1.2,90D,0.2211981
5,2008-04-18,0.8,180D,0.307425
6,2008-04-18,0.9,180D,0.256613
7,2008-04-18,1.0,180D,0.22456399999999999
8,2008-04-18,1.1,180D,0.237
9,2008-04-18,1.2,180D,0.2307363
10,2008-04-18,0.8,360D,0.2810613
11,2008-04-18,0.9,360D,0.25363800000000003
12,2008-04-18,1.0,360D,0.235186
13,2008-04-18,1.1,360D,0.245989
14,2008-04-18,1.2,360D,0.23129809999999998
15,2008-04-18,0.8,720D,0.2601313
16,2008-04-18,0.9,720D,0.240776
17,2008-04-18,1.0,720D,0.22595700000000002
18,2008-04-18,1.1,720D,0.25289
19,2008-04-18,1.2,720D,0.24807500000000002
0,2008-04-21,0.8,90D,0.2990388
1,2008-04-21,0.9,90D,0.245179
2,2008-04-21,1.0,90D,0.204834
3,2008-04-21,1.1,90D,0.23084800000000003
4,2008-04-21,1.2,90D,0.23188379999999997
5,2008-04-21,0.8,180D,0.29642
6,2008-04-21,0.9,180D,0.252348
7,2008-04-21,1.0,180D,0.218668
8,2008-04-21,1.1,180D,0.23255800000000001
9,2008-04-21,1.2,180D,0.22137
10,2008-04-21,0.8,360D,0.27747
11,2008-04-21,0.9,360D,0.249944
12,2008-04-21,1.0,360D,0.228983
13,2008-04-21,1.1,360D,0.24414000000000002
14,2008-04-21,1.2,360D,0.23200500000000002
15,2008-04-21,0.8,720D,0.248465
16,2008-04-21,0.9,720D,0.22966
17,2008-04-21,1.0,720D,0.212601
18,2008-04-21,1.1,720D,0.245042
19,2008-04-21,1.2,720D,0.23813130000000002
0,2008-04-22,0.8,90D,0.2979063
1,2008-04-22,0.9,90D,0.24502600000000002
2,2008-04-22,1.0,90D,0.23356000000000002
3,2008-04-22,1.1,90D,0.213565
4,2008-04-22,1.2,90D,0.1965538
5,2008-04-22,0.8,180D,0.2925788
6,2008-04-22,0.9,180D,0.24777100000000002
7,2008-04-22,1.0,180D,0.24403199999999997
8,2008-04-22,1.1,180D,0.231848
9,2008-04-22,1.2,180D,0.2227931
10,2008-04-22,0.8,360D,0.26740379999999997
11,2008-04-22,0.9,360D,0.23799399999999998
12,2008-04-22,1.0,360D,0.248249
13,2008-04-22,1.1,360D,0.23152
14,2008-04-22,1.2,360D,0.2203563
15,2008-04-22,0.8,720D,0.2391713
16,2008-04-22,0.9,720D,0.21411100000000002
17,2008-04-22,1.0,720D,0.237495
18,2008-04-22,1.1,720D,0.23277
19,2008-04-22,1.2,720D,0.2324931
0,2008-04-23,0.8,90D,0.30860309999999996
1,2008-04-23,0.9,90D,0.24858899999999998
2,2008-04-23,1.0,90D,0.228442
3,2008-04-23,1.1,90D,0.211141
4,2008-04-23,1.2,90D,0.1975519
5,2008-04-23,0.8,180D,0.2900569
6,2008-04-23,0.9,180D,0.256768
7,2008-04-23,1.0,180D,0.256663
8,2008-04-23,1.1,180D,0.239893
9,2008-04-23,1.2,180D,0.2230613
10,2008-04-23,0.8,360D,0.26899
11,2008-04-23,0.9,360D,0.238643
12,2008-04-23,1.0,360D,0.24883500000000003
13,2008-04-23,1.1,360D,0.232972
14,2008-04-23,1.2,360D,0.2236919
15,2008-04-23,0.8,720D,0.239935
16,2008-04-23,0.9,720D,0.213996
17,2008-04-23,1.0,720D,0.238248
18,2008-04-23,1.1,720D,0.23250900000000002
19,2008-04-23,1.2,720D,0.231465
0,2008-04-24,0.8,90D,0.2898619
1,2008-04-24,0.9,90D,0.237596
2,2008-04-24,1.0,90D,0.182168
3,2008-04-24,1.1,90D,0.203153
4,2008-04-24,1.2,90D,0.1812038
5,2008-04-24,0.8,180D,0.2904731
6,2008-04-24,0.9,180D,0.247281
7,2008-04-24,1.0,180D,0.21083400000000002
8,2008-04-24,1.1,180D,0.2285
9,2008-04-24,1.2,180D,0.21753499999999998
10,2008-04-24,0.8,360D,0.2636363
11,2008-04-24,0.9,360D,0.23351500000000003
12,2008-04-24,1.0,360D,0.209667
13,2008-04-24,1.1,360D,0.231043
14,2008-04-24,1.2,360D,0.221495
15,2008-04-24,0.8,720D,0.23522310000000002
16,2008-04-24,0.9,720D,0.21562599999999998
17,2008-04-24,1.0,720D,0.196758
18,2008-04-24,1.1,720D,0.23526499999999997
19,2008-04-24,1.2,720D,0.22858879999999998
0,2008-04-25,0.8,90D,0.281125
1,2008-04-25,0.9,90D,0.229182
2,2008-04-25,1.0,90D,0.172499
3,2008-04-25,1.1,90D,0.195215
4,2008-04-25,1.2,90D,0.17360499999999998
5,2008-04-25,0.8,180D,0.2807781
6,2008-04-25,0.9,180D,0.236226
7,2008-04-25,1.0,180D,0.20196999999999998
8,2008-04-25,1.1,180D,0.22274999999999998
9,2008-04-25,1.2,180D,0.21398630000000002
10,2008-04-25,0.8,360D,0.2644063
11,2008-04-25,0.9,360D,0.234969
12,2008-04-25,1.0,360D,0.210778
13,2008-04-25,1.1,360D,0.22988499999999998
14,2008-04-25,1.2,360D,0.21751310000000001
15,2008-04-25,0.8,720D,0.23297630000000003
16,2008-04-25,0.9,720D,0.212984
17,2008-04-25,1.0,720D,0.19275099999999998
18,2008-04-25,1.1,720D,0.234925
19,2008-04-25,1.2,720D,0.22551380000000001
0,2008-04-28,0.8,90D,0.28813880000000003
1,2008-04-28,0.9,90D,0.237357
2,2008-04-28,1.0,90D,0.220243
3,2008-04-28,1.1,90D,0.20267700000000002
4,2008-04-28,1.2,90D,0.182345
5,2008-04-28,0.8,180D,0.2777813
6,2008-04-28,0.9,180D,0.24151599999999998
7,2008-04-28,1.0,180D,0.24299199999999999
8,2008-04-28,1.1,180D,0.226138
9,2008-04-28,1.2,180D,0.2102
10,2008-04-28,0.8,360D,0.2587569
11,2008-04-28,0.9,360D,0.228432
12,2008-04-28,1.0,360D,0.242383
13,2008-04-28,1.1,360D,0.22649799999999998
14,2008-04-28,1.2,360D,0.21753
15,2008-04-28,0.8,720D,0.22491129999999998
16,2008-04-28,0.9,720D,0.20448
17,2008-04-28,1.0,720D,0.232594
18,2008-04-28,1.1,720D,0.22839700000000002
19,2008-04-28,1.2,720D,0.2265438
0,2008-04-29,0.8,90D,0.2931538
1,2008-04-29,0.9,90D,0.229573
2,2008-04-29,1.0,90D,0.221629
3,2008-04-29,1.1,90D,0.22826000000000002
4,2008-04-29,1.2,90D,0.24814309999999998
5,2008-04-29,0.8,180D,0.27517379999999997
6,2008-04-29,0.9,180D,0.237791
7,2008-04-29,1.0,180D,0.235341
8,2008-04-29,1.1,180D,0.222195
9,2008-04-29,1.2,180D,0.20708379999999998
10,2008-04-29,0.8,360D,0.2559419
11,2008-04-29,0.9,360D,0.224694
12,2008-04-29,1.0,360D,0.23748899999999998
13,2008-04-29,1.1,360D,0.22700399999999998
14,2008-04-29,1.2,360D,0.21878499999999998
15,2008-04-29,0.8,720D,0.22646809999999998
16,2008-04-29,0.9,720D,0.200825
17,2008-04-29,1.0,720D,0.232808
18,2008-04-29,1.1,720D,0.229759
19,2008-04-29,1.2,720D,0.2276263
0,2008-04-30,0.8,90D,0.2812731
1,2008-04-30,0.9,90D,0.220994
2,2008-04-30,1.0,90D,0.159597
3,2008-04-30,1.1,90D,0.20457899999999998
4,2008-04-30,1.2,90D,0.2026588
5,2008-04-30,0.8,180D,0.2733638
6,2008-04-30,0.9,180D,0.23014900000000002
7,2008-04-30,1.0,180D,0.193601
8,2008-04-30,1.1,180D,0.219359
9,2008-04-30,1.2,180D,0.2103869
10,2008-04-30,0.8,360D,0.25374379999999996
11,2008-04-30,0.9,360D,0.225468
12,2008-04-30,1.0,360D,0.202526
13,2008-04-30,1.1,360D,0.230239
14,2008-04-30,1.2,360D,0.22138380000000002
15,2008-04-30,0.8,720D,0.220215
16,2008-04-30,0.9,720D,0.207137
17,2008-04-30,1.0,720D,0.190127
18,2008-04-30,1.1,720D,0.237744
19,2008-04-30,1.2,720D,0.22978
0,2008-05-02,0.8,90D,0.27737
1,2008-05-02,0.9,90D,0.223972
2,2008-05-02,1.0,90D,0.178282
3,2008-05-02,1.1,90D,0.19582899999999998
4,2008-05-02,1.2,90D,0.2951938
5,2008-05-02,0.8,180D,0.28654630000000003
6,2008-05-02,0.9,180D,0.22969
7,2008-05-02,1.0,180D,0.20449799999999999
8,2008-05-02,1.1,180D,0.22445299999999999
9,2008-05-02,1.2,180D,0.2286338
10,2008-05-02,0.8,360D,0.24932500000000002
11,2008-05-02,0.9,360D,0.222016
12,2008-05-02,1.0,360D,0.209269
13,2008-05-02,1.1,360D,0.231128
14,2008-05-02,1.2,360D,0.22265630000000003
15,2008-05-02,0.8,720D,0.225745
16,2008-05-02,0.9,720D,0.20953
17,2008-05-02,1.0,720D,0.19666599999999998
18,2008-05-02,1.1,720D,0.23247099999999998
19,2008-05-02,1.2,720D,0.223255
0,2008-05-05,0.8,90D,0.2714331
1,2008-05-05,0.9,90D,0.213965
2,2008-05-05,1.0,90D,0.140765
3,2008-05-05,1.1,90D,0.192147
4,2008-05-05,1.2,90D,0.16473379999999999
5,2008-05-05,0.8,180D,0.2688413
6,2008-05-05,0.9,180D,0.225353
7,2008-05-05,1.0,180D,0.18852799999999997
8,2008-05-05,1.1,180D,0.214694
9,2008-05-05,1.2,180D,0.2087269
10,2008-05-05,0.8,360D,0.24332630000000002
11,2008-05-05,0.9,360D,0.217
12,2008-05-05,1.0,360D,0.19392700000000002
13,2008-05-05,1.1,360D,0.22257000000000002
14,2008-05-05,1.2,360D,0.2133919
15,2008-05-05,0.8,720D,0.2173531
16,2008-05-05,0.9,720D,0.200024
17,2008-05-05,1.0,720D,0.181445
18,2008-05-05,1.1,720D,0.22878900000000002
19,2008-05-05,1.2,720D,0.2215713
0,2008-05-06,0.8,90D,0.2705513
1,2008-05-06,0.9,90D,0.215739
2,2008-05-06,1.0,90D,0.20715499999999998
3,2008-05-06,1.1,90D,0.204204
4,2008-05-06,1.2,90D,0.2034581
5,2008-05-06,0.8,180D,0.26019380000000003
6,2008-05-06,0.9,180D,0.22628900000000002
7,2008-05-06,1.0,180D,0.231752
8,2008-05-06,1.1,180D,0.217109
9,2008-05-06,1.2,180D,0.2033813
10,2008-05-06,0.8,360D,0.2415031
11,2008-05-06,0.9,360D,0.212055
12,2008-05-06,1.0,360D,0.231102
13,2008-05-06,1.1,360D,0.219422
14,2008-05-06,1.2,360D,0.2132881
15,2008-05-06,0.8,720D,0.2150188
16,2008-05-06,0.9,720D,0.19119499999999998
17,2008-05-06,1.0,720D,0.228225
18,2008-05-06,1.1,720D,0.22551400000000002
19,2008-05-06,1.2,720D,0.2253781
0,2008-05-07,0.8,90D,0.2836831
1,2008-05-07,0.9,90D,0.223061
2,2008-05-07,1.0,90D,0.197115
3,2008-05-07,1.1,90D,0.19352599999999998
4,2008-05-07,1.2,90D,0.2021631
5,2008-05-07,0.8,180D,0.2710531
6,2008-05-07,0.9,180D,0.23400500000000002
7,2008-05-07,1.0,180D,0.219943
8,2008-05-07,1.1,180D,0.208749
9,2008-05-07,1.2,180D,0.2006163
10,2008-05-07,0.8,360D,0.24049379999999998
11,2008-05-07,0.9,360D,0.218328
12,2008-05-07,1.0,360D,0.22303699999999999
13,2008-05-07,1.1,360D,0.215471
14,2008-05-07,1.2,360D,0.2105788
15,2008-05-07,0.8,720D,0.2169931
16,2008-05-07,0.9,720D,0.199216
17,2008-05-07,1.0,720D,0.222389
18,2008-05-07,1.1,720D,0.22161899999999998
19,2008-05-07,1.2,720D,0.2203563
0,2008-05-08,0.8,90D,0.2802169
1,2008-05-08,0.9,90D,0.236694
2,2008-05-08,1.0,90D,0.208321
3,2008-05-08,1.1,90D,0.201189
4,2008-05-08,1.2,90D,0.26924499999999996
5,2008-05-08,0.8,180D,0.2737463
6,2008-05-08,0.9,180D,0.241056
7,2008-05-08,1.0,180D,0.21911999999999998
8,2008-05-08,1.1,180D,0.21376699999999998
9,2008-05-08,1.2,180D,0.20169689999999998
10,2008-05-08,0.8,360D,0.248255
11,2008-05-08,0.9,360D,0.223738
12,2008-05-08,1.0,360D,0.213474
13,2008-05-08,1.1,360D,0.21441400000000002
14,2008-05-08,1.2,360D,0.2069019
15,2008-05-08,0.8,720D,0.2191969
16,2008-05-08,0.9,720D,0.20135000000000003
17,2008-05-08,1.0,720D,0.210583
18,2008-05-08,1.1,720D,0.223088
19,2008-05-08,1.2,720D,0.22039999999999998
0,2008-05-09,0.8,90D,0.33160380000000006
1,2008-05-09,0.9,90D,0.265355
2,2008-05-09,1.0,90D,0.224115
3,2008-05-09,1.1,90D,0.203763
4,2008-05-09,1.2,90D,0.20184000000000002
5,2008-05-09,0.8,180D,0.2985838
6,2008-05-09,0.9,180D,0.254756
7,2008-05-09,1.0,180D,0.235715
8,2008-05-09,1.1,180D,0.222676
9,2008-05-09,1.2,180D,0.21753630000000002
10,2008-05-09,0.8,360D,0.25710689999999997
11,2008-05-09,0.9,360D,0.231232
12,2008-05-09,1.0,360D,0.22402999999999998
13,2008-05-09,1.1,360D,0.225283
14,2008-05-09,1.2,360D,0.2184288
15,2008-05-09,0.8,720D,0.2329913
16,2008-05-09,0.9,720D,0.21533999999999998
17,2008-05-09,1.0,720D,0.21446400000000002
18,2008-05-09,1.1,720D,0.235823
19,2008-05-09,1.2,720D,0.23211500000000002
0,2008-05-12,0.8,90D,0.337125
1,2008-05-12,0.9,90D,0.263523
2,2008-05-12,1.0,90D,0.22917400000000002
3,2008-05-12,1.1,90D,0.225765
4,2008-05-12,1.2,90D,0.2393888
5,2008-05-12,0.8,180D,0.29874310000000004
6,2008-05-12,0.9,180D,0.251235
7,2008-05-12,1.0,180D,0.230108
8,2008-05-12,1.1,180D,0.223417
9,2008-05-12,1.2,180D,0.2211781
10,2008-05-12,0.8,360D,0.2552938
11,2008-05-12,0.9,360D,0.230772
12,2008-05-12,1.0,360D,0.22144100000000003
13,2008-05-12,1.1,360D,0.227622
14,2008-05-12,1.2,360D,0.22097999999999998
15,2008-05-12,0.8,720D,0.23045380000000001
16,2008-05-12,0.9,720D,0.212436
17,2008-05-12,1.0,720D,0.20474699999999998
18,2008-05-12,1.1,720D,0.230992
19,2008-05-12,1.2,720D,0.22494129999999998
0,2008-05-13,0.8,90D,0.3372519
1,2008-05-13,0.9,90D,0.260477
2,2008-05-13,1.0,90D,0.23569600000000002
3,2008-05-13,1.1,90D,0.252606
4,2008-05-13,1.2,90D,0.2930538
5,2008-05-13,0.8,180D,0.30514810000000003
6,2008-05-13,0.9,180D,0.249073
7,2008-05-13,1.0,180D,0.230175
8,2008-05-13,1.1,180D,0.230776
9,2008-05-13,1.2,180D,0.2418081
10,2008-05-13,0.8,360D,0.2534038
11,2008-05-13,0.9,360D,0.227152
12,2008-05-13,1.0,360D,0.21705100000000002
13,2008-05-13,1.1,360D,0.220649
14,2008-05-13,1.2,360D,0.2119919
15,2008-05-13,0.8,720D,0.2327131
16,2008-05-13,0.9,720D,0.21002099999999999
17,2008-05-13,1.0,720D,0.199677
18,2008-05-13,1.1,720D,0.22182
19,2008-05-13,1.2,720D,0.2133369
0,2008-05-14,0.8,90D,0.31603380000000003
1,2008-05-14,0.9,90D,0.259529
2,2008-05-14,1.0,90D,0.22239599999999998
3,2008-05-14,1.1,90D,0.208666
4,2008-05-14,1.2,90D,0.2466769
5,2008-05-14,0.8,180D,0.2821563
6,2008-05-14,0.9,180D,0.24502
7,2008-05-14,1.0,180D,0.224969
8,2008-05-14,1.1,180D,0.226354
9,2008-05-14,1.2,180D,0.2234081
10,2008-05-14,0.8,360D,0.2493663
11,2008-05-14,0.9,360D,0.224287
12,2008-05-14,1.0,360D,0.214528
13,2008-05-14,1.1,360D,0.215672
14,2008-05-14,1.2,360D,0.2110969
15,2008-05-14,0.8,720D,0.22723379999999999
16,2008-05-14,0.9,720D,0.206729
17,2008-05-14,1.0,720D,0.214924
18,2008-05-14,1.1,720D,0.223853
19,2008-05-14,1.2,720D,0.21769380000000002
0,2008-05-15,0.8,90D,0.30095310000000003
1,2008-05-15,0.9,90D,0.252966
2,2008-05-15,1.0,90D,0.21807200000000002
3,2008-05-15,1.1,90D,0.199585
4,2008-05-15,1.2,90D,0.2752388
5,2008-05-15,0.8,180D,0.2789938
6,2008-05-15,0.9,180D,0.243318
7,2008-05-15,1.0,180D,0.22205200000000003
8,2008-05-15,1.1,180D,0.215305
9,2008-05-15,1.2,180D,0.2039138
10,2008-05-15,0.8,360D,0.24603380000000002
11,2008-05-15,0.9,360D,0.223495
12,2008-05-15,1.0,360D,0.216504
13,2008-05-15,1.1,360D,0.21336
14,2008-05-15,1.2,360D,0.2057112
15,2008-05-15,0.8,720D,0.22845189999999999
16,2008-05-15,0.9,720D,0.20552600000000001
17,2008-05-15,1.0,720D,0.215245
18,2008-05-15,1.1,720D,0.223049
19,2008-05-15,1.2,720D,0.21850999999999998
0,2008-05-16,0.8,90D,0.3172019
1,2008-05-16,0.9,90D,0.217697
2,2008-05-16,1.0,90D,0.18774000000000002
3,2008-05-16,1.1,90D,0.21638000000000002
4,2008-05-16,1.2,90D,0.2649363
5,2008-05-16,0.8,180D,0.26641
6,2008-05-16,0.9,180D,0.22481600000000002
7,2008-05-16,1.0,180D,0.201897
8,2008-05-16,1.1,180D,0.20364100000000002
9,2008-05-16,1.2,180D,0.2038081
10,2008-05-16,0.8,360D,0.23119
11,2008-05-16,0.9,360D,0.208714
